0,1,2,3,4,5,6,7,8,9,10,11,12,13
18,4,177083,0,6,4,8,3,4,0,5,0,23,39
25,4,183380,11,9,4,5,3,4,0,1,0,39,39
46,4,128613,11,9,4,12,2,4,0,1,0,42,39
23,4,215797,8,13,4,1,3,4,0,1,0,34,39
43,4,398000,11,9,4,1,1,4,0,1,0,39,39
19,4,213058,2,8,4,9,1,4,0,2,0,26,39
36,4,185397,11,9,5,1,1,4,0,1,0,47,39
23,4,214326,9,13,4,12,1,4,0,1,0,40,39
27,4,172200,11,9,4,1,1,4,0,1,0,44,39
32,4,167856,9,13,4,10,1,4,0,1,0,41,39
25,4,164352,11,9,4,8,1,4,0,1,0,30,39
56,4,117401,11,9,5,7,4,4,0,2,0,44,40
18,4,102455,1,7,4,8,3,4,0,3,0,19,39
26,4,211689,11,9,4,1,1,4,0,0,0,39,39
38,4,309365,8,11,4,1,1,4,0,1,0,38,39
18,4,99146,0,6,4,12,3,4,0,6,1,11,39
39,4,383154,11,9,4,1,1,4,0,1,0,38,39
25,4,178625,11,9,4,6,3,4,0,1,0,38,39
18,4,193376,0,5,4,12,3,4,0,5,1,10,39
22,4,205716,9,13,4,6,3,4,0,2,0,40,39
25,4,181179,7,12,4,9,3,4,0,2,0,36,39
20,4,257811,9,11,4,12,3,4,0,2,0,33,39
27,4,671910,9,13,4,9,1,4,0,1,0,43,39
36,4,261385,11,9,4,12,1,4,0,1,0,46,39
27,4,222729,8,11,4,2,3,4,0,1,0,39,39
30,4,183454,11,9,4,4,1,4,0,1,0,43,39
18,4,106221,1,7,4,8,3,4,0,2,0,14,39
32,4,215724,9,13,4,1,1,4,0,0,0,41,39
32,4,387900,11,9,4,1,1,4,0,1,0,39,39
20,4,151321,11,9,4,8,1,4,0,1,0,37,39
33,4,191260,11,9,5,8,1,4,0,1,0,37,39
35,4,175302,11,9,5,8,1,4,0,1,0,39,39
29,4,168630,11,9,4,12,1,4,0,1,0,41,39
28,4,382787,11,9,4,1,3,4,0,1,0,41,39
21,4,132909,11,9,4,8,1,4,0,1,0,31,39
22,4,219358,11,9,4,9,2,4,0,1,0,39,39
20,4,137133,11,9,4,1,3,4,0,1,0,39,39
26,4,359869,11,9,4,1,3,4,0,1,0,41,39
50,4,171782,9,13,4,10,1,4,0,1,0,48,39
20,4,197251,11,9,4,8,1,4,0,2,0,40,39
32,4,159998,7,12,4,10,3,4,0,2,0,40,39
24,4,140938,9,13,4,13,1,4,0,1,0,40,39
22,4,99307,9,11,4,8,1,4,0,1,0,27,39
25,4,63923,11,9,4,1,1,4,0,1,0,38,39
20,4,459160,11,9,4,1,3,4,0,1,0,35,39
34,4,395801,11,9,4,12,1,4,0,1,0,36,39
26,4,184796,11,9,4,8,2,4,0,1,0,37,39
20,4,252777,11,9,4,8,1,4,0,2,0,45,39
57,4,184091,11,9,5,8,1,4,0,1,0,46,39
25,4,166908,11,9,4,8,3,4,0,1,0,37,39
30,4,309412,11,9,4,6,1,4,0,1,0,39,39
26,4,253171,11,9,4,1,1,4,0,1,0,38,39
20,4,122254,11,9,4,8,1,4,0,1,0,32,39
30,4,193770,9,13,4,10,1,4,0,1,0,41,39
18,4,179283,1,7,4,8,3,4,0,2,0,19,39
19,4,312241,11,9,4,1,3,4,0,1,0,26,39
24,4,434067,11,9,4,1,1,4,0,1,0,39,39
18,4,189400,1,7,4,12,3,4,0,2,1,8,39
19,4,74312,11,9,4,8,3,4,0,2,0,21,39
33,4,136524,6,6,4,7,1,4,0,1,0,46,39
24,4,290770,8,13,4,1,3,4,0,1,0,40,39
25,4,277128,11,9,4,1,3,4,0,1,0,41,39
27,4,124075,11,9,4,6,3,4,0,2,0,38,39
29,4,324202,11,9,4,12,1,4,0,1,0,41,39
36,4,215211,11,9,4,8,1,4,0,1,0,30,39
25,4,188749,11,9,4,1,2,4,0,1,0,39,39
28,4,259268,7,12,4,9,4,4,0,3,0,44,39
30,4,179743,9,13,4,9,4,4,0,2,0,38,39
19,4,88139,11,9,4,10,3,4,0,3,0,37,39
19,4,265910,1,7,4,6,2,4,0,2,0,26,39
32,4,111688,9,13,4,12,1,4,0,1,0,41,39
21,4,102794,11,9,4,8,1,4,0,1,0,35,39
19,4,228250,11,9,4,12,3,4,0,2,0,26,39
25,4,150364,11,9,4,1,1,4,0,0,0,37,39
23,4,173638,11,9,4,6,3,4,0,2,0,38,39
46,4,231063,8,11,4,1,3,4,0,1,0,44,39
40,4,128879,11,9,4,8,1,4,0,1,0,41,39
25,4,99063,8,11,4,1,1,4,0,1,0,39,39
20,4,270109,11,9,4,8,3,4,0,2,0,18,39
32,4,352167,9,10,4,1,1,4,0,1,0,39,39
24,4,212272,9,13,4,12,1,4,0,1,0,40,39
35,4,300423,11,9,4,8,1,4,0,1,0,40,39
36,4,141510,11,9,4,1,1,4,0,0,0,41,39
24,4,216317,11,9,4,8,1,4,0,1,0,33,39
26,4,177685,11,9,4,2,1,4,0,0,0,39,39
33,4,156197,11,9,4,1,1,4,0,0,0,40,39
29,4,167463,11,9,4,7,3,4,0,1,0,38,39
20,4,180710,11,9,4,1,3,4,0,1,0,40,39
25,4,187422,9,13,4,10,3,4,0,2,0,18,39
27,4,190612,9,13,4,10,3,4,0,2,0,25,39
30,4,283355,11,9,4,1,1,4,0,1,0,43,39
18,4,171908,1,7,4,12,3,4,0,3,1,9,39
31,4,263444,11,9,4,6,3,4,0,2,0,39,39
28,4,165978,11,9,4,8,3,4,0,2,0,38,39
28,4,165288,11,9,4,5,1,4,0,1,0,41,39
33,4,149302,11,9,4,8,3,4,0,2,0,38,39
20,4,201559,11,9,4,12,1,4,0,2,0,37,39
31,4,300602,11,9,4,1,1,4,0,1,0,41,39
25,4,182042,9,13,4,7,1,4,0,1,0,35,39
21,4,124879,11,9,4,8,3,4,0,2,0,37,39
22,4,179889,11,9,4,8,1,4,0,1,0,32,39
22,4,42765,11,9,4,8,1,4,0,1,0,39,39
64,4,229334,11,9,4,1,1,4,0,1,0,36,39
37,4,126822,11,9,4,12,1,4,0,1,0,46,39
27,4,391254,11,9,4,1,3,4,0,1,0,41,39
22,4,158633,11,9,4,12,1,4,0,1,0,38,39
45,4,146434,11,9,4,12,1,4,0,1,0,37,39
19,4,257008,11,9,4,12,3,4,0,2,0,27,39
24,4,257093,9,13,4,12,3,4,0,2,0,24,39
30,4,315414,11,9,4,1,3,4,0,1,0,40,39
52,4,258477,11,9,4,1,1,4,0,1,0,39,39
35,4,44771,11,9,4,3,1,4,0,1,0,52,39
19,4,181558,11,9,4,1,3,4,0,1,0,16,39
31,4,127838,11,9,5,12,4,4,0,2,0,52,39
20,4,231923,11,9,4,12,3,4,0,2,0,34,39
45,4,194361,11,9,5,1,1,4,0,1,0,38,39
38,4,219442,7,12,4,12,1,4,0,1,0,39,39
22,4,165159,11,9,4,8,1,4,0,1,0,26,39
30,4,316127,11,9,4,12,1,4,0,1,0,47,39
19,4,234996,11,9,4,3,3,4,0,1,0,22,39
18,4,172601,0,6,4,9,3,4,0,5,0,17,39
28,4,189449,9,13,4,12,1,4,0,1,0,40,39
19,4,260481,11,9,4,8,3,4,0,2,0,18,39
26,4,103755,11,9,4,3,1,4,0,1,0,39,39
22,4,216407,11,9,4,8,1,4,0,1,0,42,39
21,4,176975,11,9,4,1,3,4,0,1,0,42,39
27,4,261820,11,9,4,11,1,4,0,1,0,32,39
22,4,271779,7,12,4,12,3,4,0,2,0,26,39
26,4,188297,11,9,4,4,1,4,0,1,0,49,39
21,4,172986,4,4,4,9,1,4,0,1,0,38,39
33,4,279070,11,9,4,8,1,4,0,1,0,36,39
26,4,347993,11,9,5,5,4,4,0,2,0,36,39
19,4,95653,11,9,4,8,3,4,0,3,0,29,39
24,4,196950,11,9,4,1,3,4,0,1,0,41,39
23,4,199896,11,9,4,1,1,4,0,0,0,36,39
25,4,319545,9,13,4,7,3,4,0,2,0,39,39
20,4,132582,11,9,4,8,1,4,0,2,0,28,39
39,4,35585,11,9,4,8,1,4,0,1,0,38,39
41,4,55868,11,9,4,12,1,4,0,1,0,42,39
23,4,181076,8,12,4,13,1,4,0,1,0,41,39
23,7,301600,8,13,4,10,1,4,0,1,0,37,39
20,4,99750,11,9,4,8,1,4,0,1,0,30,39
40,4,140994,11,9,4,7,1,4,0,3,0,38,3
20,4,129649,11,9,4,11,1,4,0,2,0,36,39
36,4,35456,11,9,4,8,1,4,0,1,0,39,39
29,4,179248,11,9,4,8,3,4,0,1,0,38,39
37,5,143518,9,13,4,7,1,4,0,1,0,40,39
21,4,252307,11,9,4,12,3,4,0,1,0,38,39
24,4,268652,9,13,4,7,1,4,0,1,0,33,39
18,4,125461,1,7,4,8,3,4,0,2,0,16,39
32,4,177234,11,9,4,8,2,4,0,1,0,37,39
22,4,396882,11,9,4,7,3,4,0,1,0,42,26
18,4,174027,0,6,4,12,3,4,0,4,1,12,39
30,4,130647,11,9,4,8,1,4,0,1,0,39,39
32,4,179439,11,9,4,6,3,4,0,1,0,39,39
21,4,211095,11,9,4,12,1,4,0,2,0,32,39
24,4,125522,11,9,4,1,1,4,0,0,0,38,39
26,4,163078,11,9,4,8,3,4,0,1,0,37,39
26,4,247107,11,9,4,8,3,4,0,1,0,34,39
38,4,186599,11,9,4,8,1,4,0,1,0,38,39
37,4,166847,7,12,4,10,1,4,0,1,0,41,39
18,4,172907,0,6,4,8,3,4,0,4,0,22,39
28,4,296833,9,13,4,12,3,4,0,2,0,39,39
34,4,272493,11,9,4,8,1,4,0,1,0,33,39
18,4,176770,1,7,4,8,3,4,0,2,0,13,39
18,4,134965,0,6,4,8,3,4,0,11,0,46,39
26,4,216452,11,9,4,13,1,4,0,1,0,40,39
28,4,292372,9,13,4,10,1,4,0,1,0,42,39
29,4,246307,11,9,4,8,3,4,0,1,0,33,39
18,4,39631,0,6,4,12,3,4,0,8,1,13,39
23,4,174791,11,9,4,1,3,4,0,1,0,41,39
28,4,208207,11,9,4,8,3,4,0,1,0,36,39
25,4,307169,9,13,4,10,1,4,0,1,0,18,39
30,4,282204,11,9,4,6,1,4,0,1,0,43,39
18,4,156200,1,7,4,8,3,4,0,2,0,11,39
33,4,149136,11,9,4,8,3,4,0,1,0,38,39
35,4,359035,11,9,4,1,1,4,0,1,0,39,39
39,4,185551,3,2,4,8,1,4,0,1,0,41,29
23,4,176340,11,9,4,1,3,4,0,1,0,41,39
22,4,167978,11,9,4,5,3,4,0,2,0,39,39
37,4,289797,8,12,4,12,1,4,0,1,0,40,39
28,4,256621,11,9,4,1,1,4,0,1,0,52,39
39,4,157696,11,9,4,8,1,4,0,1,0,39,39
35,4,300520,8,12,4,3,1,4,0,1,0,39,39
22,4,197034,9,13,4,12,3,4,0,2,0,39,39
48,4,152720,11,9,4,1,2,4,0,1,0,41,39
41,4,161385,11,9,4,8,1,4,0,1,0,32,39
33,4,259937,11,9,4,7,1,4,0,1,0,39,39
58,4,274017,7,12,4,4,1,4,0,2,0,42,39
18,4,172385,0,6,4,8,3,4,0,4,0,17,39
26,4,165353,11,9,4,9,1,4,0,1,0,45,39
23,4,198798,11,9,4,3,1,4,0,1,0,47,39
18,4,331847,1,7,4,1,3,4,0,2,0,17,39
20,4,72223,11,9,4,12,1,4,0,1,0,38,39
26,4,150807,11,9,4,3,1,4,0,0,0,39,39
30,4,90587,11,9,4,8,1,4,0,1,0,38,39
39,4,197512,11,9,4,9,1,4,0,1,0,21,39
26,4,290495,11,9,4,7,3,4,0,2,0,33,39
25,4,99264,11,9,4,1,1,4,0,0,0,35,39
28,4,276582,11,9,4,1,1,4,0,1,0,50,39
37,4,181557,11,9,5,7,1,4,0,1,0,30,39
27,4,176650,9,13,4,10,1,4,0,1,0,40,39
20,4,211037,11,9,4,1,1,4,0,1,0,41,39
28,4,38338,11,9,4,7,1,4,0,1,0,40,39
19,4,186841,11,9,4,12,3,4,0,2,0,38,39
21,4,180585,11,9,4,1,3,4,0,1,0,42,39
25,4,180164,11,9,4,13,1,4,0,1,0,39,39
21,4,171247,11,9,4,1,3,4,0,1,0,42,39
21,4,172436,11,9,4,4,3,4,0,1,0,40,39
21,4,192201,2,8,4,8,1,4,0,1,0,38,39
30,4,151447,11,9,3,1,1,4,0,0,0,41,39
31,4,337730,10,10,4,9,1,4,0,1,0,44,39
21,4,146293,11,9,4,1,1,4,0,1,0,26,39
18,4,232930,0,6,4,12,3,4,0,4,1,13,39
26,4,245296,3,3,4,8,1,4,0,1,0,41,27
26,4,207363,11,9,4,9,1,4,0,1,0,43,39
21,4,125437,7,12,4,5,3,4,0,3,0,39,39
31,4,228318,11,9,4,7,1,4,0,1,0,38,39
46,4,166598,11,9,5,8,4,4,0,2,0,40,39
25,4,198208,11,9,4,2,1,4,0,1,0,48,39
32,5,234196,8,13,4,12,1,4,0,1,0,40,39
23,4,189496,11,9,4,1,3,4,0,1,0,41,39
19,4,169952,5,4,4,9,3,4,0,5,0,40,39
19,4,122304,11,9,4,12,3,4,0,2,0,23,39
32,4,222040,9,13,4,4,1,4,0,1,0,46,39
18,4,113178,1,7,4,8,3,4,0,2,0,14,39
25,4,137440,11,9,4,5,1,4,0,1,0,38,39
19,4,239696,11,9,4,12,3,4,0,2,0,30,39
20,4,282734,11,9,4,8,3,4,0,2,0,25,39
20,4,252752,11,9,4,8,1,4,0,2,0,43,39
22,4,47107,11,9,4,8,1,4,0,1,0,37,39
29,4,244620,9,13,4,1,1,4,0,0,0,41,39
43,4,158225,9,13,4,10,1,4,0,1,0,47,39
39,4,179902,11,9,4,8,1,4,0,1,0,39,39
30,4,183034,11,9,4,1,2,4,0,1,0,39,39
24,4,185991,11,9,3,1,1,4,0,0,0,40,39
19,4,171223,11,9,4,12,3,4,0,2,0,25,39
24,4,128556,11,9,4,4,1,4,0,1,0,38,39
24,4,201212,11,9,4,1,1,4,0,0,0,40,39
52,4,126394,11,9,4,1,1,4,0,1,0,43,39
23,4,178293,8,13,4,1,3,4,0,1,0,18,39
22,4,47244,11,9,4,8,1,4,0,1,0,36,39
36,4,189082,11,9,4,8,1,4,0,1,0,38,39
26,4,192802,11,9,4,1,1,4,0,1,0,55,39
26,4,293903,11,9,4,8,1,4,0,1,0,26,39
25,4,201128,11,9,4,13,1,4,0,1,0,39,39
21,4,359128,11,9,4,1,1,4,0,1,0,41,39
23,4,444647,8,13,4,12,1,4,0,1,0,42,39
28,4,131659,11,9,4,8,1,4,0,1,0,40,39
31,4,339021,11,9,4,1,3,4,0,1,0,41,39
21,4,59501,11,9,4,8,3,4,0,2,0,35,39
18,4,179993,1,7,4,12,3,4,0,3,1,14,39
27,4,159172,11,9,4,8,1,4,0,1,0,36,39
23,4,206842,9,13,4,12,1,4,0,1,0,41,39
54,4,151697,11,9,5,5,1,4,0,1,0,43,39
30,4,187940,11,9,4,6,1,4,0,1,0,39,39
26,4,295100,9,13,4,12,1,4,0,1,0,41,39
25,4,211304,9,13,4,10,1,4,0,1,0,33,39
32,4,303140,11,9,4,7,1,4,0,1,0,39,39
27,4,188300,11,9,4,4,3,4,0,2,0,53,39
19,4,220591,11,9,4,12,3,4,0,2,0,35,39
33,4,417829,8,11,4,3,1,4,0,1,0,40,39
18,4,169672,0,6,4,8,3,4,0,4,0,15,39
25,4,93819,11,9,4,8,1,4,0,1,0,27,39
19,4,283009,11,9,4,8,3,4,0,2,0,19,39
29,4,290806,9,13,4,6,3,4,0,2,0,39,39
30,4,101841,11,9,4,6,1,4,0,1,0,39,39
24,4,308290,9,13,4,10,1,4,0,1,0,40,39
27,4,204426,11,9,4,8,3,4,0,1,0,36,39
34,4,289526,11,9,5,8,1,4,0,1,0,30,39
20,4,120131,10,10,4,9,3,4,0,2,0,25,39
22,4,162260,11,9,4,8,3,4,0,2,0,38,39
29,4,333288,11,9,4,12,1,4,0,1,0,42,39
18,4,127778,0,6,4,8,3,4,0,5,0,14,39
30,4,433465,9,13,4,4,1,4,0,1,0,41,39
26,4,191014,11,9,4,1,1,4,0,1,0,52,39
20,4,179725,0,6,4,9,1,4,0,4,0,26,39
28,4,316455,11,9,4,1,1,4,0,1,0,40,39
27,4,145129,11,9,4,8,1,4,0,1,0,39,39
27,4,53535,9,13,4,10,1,4,0,1,0,30,39
20,4,132089,11,9,4,7,1,4,0,2,0,27,39
18,4,175422,1,7,4,12,3,4,0,2,1,12,39
50,4,194853,11,9,4,1,1,4,0,1,0,40,39
22,4,197310,11,9,4,6,1,4,0,1,0,49,39
25,4,253346,11,9,4,1,1,4,0,0,0,35,39
27,4,240621,11,9,4,7,1,4,0,1,0,39,39
28,4,177115,11,9,4,12,1,4,0,1,0,34,39
18,4,177236,1,7,4,8,3,4,0,3,0,28,39
28,4,246556,11,9,4,2,1,4,0,1,0,51,39
34,4,169525,9,13,5,11,1,4,0,1,0,49,39
30,4,116379,11,9,4,12,3,4,0,1,0,38,39
33,4,314116,11,9,4,1,1,4,0,1,0,40,39
24,4,167678,9,13,4,5,3,4,0,2,0,38,39
35,4,178389,11,9,4,8,2,4,0,1,0,38,39
37,4,222831,11,9,4,1,3,4,0,1,0,38,39
46,4,193362,11,9,5,2,1,4,0,1,0,45,39
18,4,161712,0,6,4,8,3,4,0,7,0,34,39
24,4,209025,11,9,4,1,1,4,0,0,0,36,39
25,4,351679,11,9,4,1,1,4,0,1,0,35,39
29,4,178076,9,13,4,1,1,4,0,0,0,41,39
23,4,171155,11,9,4,5,1,4,0,1,0,39,39
31,4,372556,11,9,4,1,1,4,0,1,0,48,39
44,4,217982,11,9,4,1,3,4,0,1,0,38,39
37,4,54510,11,9,4,6,1,4,0,1,0,51,39
28,4,190192,11,9,4,1,3,4,0,1,0,40,39
20,4,139507,11,9,4,7,1,4,0,2,0,29,39
22,4,186808,11,9,4,4,1,4,0,1,0,41,39
51,4,155881,11,9,5,8,1,4,0,1,0,49,39
19,4,260607,11,9,4,1,3,4,0,1,0,24,39
20,4,159672,11,9,4,1,3,4,0,1,0,42,39
23,4,186555,11,9,4,12,3,4,0,1,0,21,39
25,4,190068,6,5,4,10,1,4,0,1,0,44,38
20,4,197906,11,9,4,1,3,4,0,1,0,42,39
48,4,168631,11,9,4,5,2,4,0,1,0,40,39
19,4,55307,11,9,4,1,3,4,0,1,0,27,39
34,4,309062,7,12,4,1,1,4,0,1,0,47,39
34,4,249509,11,9,4,7,1,4,0,1,0,39,39
18,4,127655,0,6,4,12,3,4,0,4,1,16,39
19,4,50856,11,9,4,8,3,4,0,2,0,7,39
35,4,131896,11,9,4,6,1,4,0,1,0,16,39
46,4,194469,11,9,5,1,1,4,0,1,0,43,39
23,4,203207,8,11,4,1,3,4,0,1,0,41,39
27,4,208025,11,9,4,12,1,4,0,1,0,45,39
31,4,330790,11,9,4,8,1,4,0,1,0,32,39
22,4,217582,9,13,4,12,3,4,0,2,0,40,39
23,4,234907,8,11,4,9,3,4,0,2,0,36,39
30,4,316078,11,9,4,5,1,4,0,1,0,45,39
18,4,135700,1,7,4,8,3,4,0,2,0,17,39
42,4,204889,11,9,5,1,1,4,0,1,0,45,39
31,4,192458,11,9,4,1,3,4,0,1,0,40,39
35,4,245247,11,9,4,7,1,4,0,1,0,39,39
31,4,266014,11,9,4,5,1,4,0,1,0,40,39
36,4,163786,11,9,4,12,3,4,0,1,0,39,39
27,4,132520,7,6,4,2,1,4,0,1,0,41,39
29,4,247791,11,9,4,5,1,4,0,1,0,40,39
34,4,285401,11,9,4,8,3,4,0,1,0,30,39
31,4,167138,9,13,4,10,3,4,0,2,0,40,39
22,4,176239,7,12,4,7,3,4,0,2,0,15,39
41,4,245387,11,9,4,1,1,4,0,1,0,38,39
30,4,217470,11,9,4,8,1,4,0,1,0,34,39
29,4,187781,11,9,4,6,1,4,0,1,0,37,39
20,4,120613,11,9,4,8,1,4,0,1,0,27,39
23,4,163504,11,9,4,6,3,4,0,2,0,40,39
25,4,341332,11,9,4,1,1,4,0,1,0,37,39
21,4,486525,11,9,4,1,3,4,0,1,0,42,39
27,4,218402,7,12,4,9,1,4,0,1,0,42,39
40,4,108348,11,9,4,8,1,4,0,1,0,40,39
18,4,37618,0,6,4,8,3,4,0,6,0,18,39
26,4,316156,7,12,4,6,3,4,0,2,0,40,39
54,4,289730,11,9,4,1,1,4,0,1,0,38,39
29,4,250576,7,11,3,1,1,4,0,1,0,39,39
34,4,173674,11,9,4,8,3,4,0,1,0,38,39
29,4,185743,11,9,4,1,3,4,0,1,0,40,39
18,4,166530,1,7,4,8,3,4,0,2,0,11,39
32,4,185233,11,9,4,8,3,4,0,2,0,38,39
22,4,179187,11,9,4,8,3,4,0,2,0,38,39
31,4,150876,11,9,4,7,3,4,0,1,0,38,39
19,4,253032,11,9,4,12,3,4,0,2,0,21,39
22,4,197736,11,9,4,1,3,4,0,1,0,40,39
54,4,217361,11,9,4,4,1,4,0,1,0,40,39
41,4,182486,11,9,5,7,1,4,0,1,0,34,39
19,4,54648,2,7,4,8,3,4,0,3,0,38,39
21,4,396444,11,9,4,8,1,4,0,2,0,25,39
21,4,57966,8,11,4,4,3,4,0,2,0,18,39
41,4,138332,11,9,4,6,1,4,0,1,0,45,39
24,4,55823,9,13,4,9,3,4,0,2,0,38,39
18,4,183428,8,6,4,12,3,4,0,3,0,24,39
25,4,83111,11,9,4,5,1,4,0,1,0,32,39
22,4,204609,11,9,4,1,3,4,0,1,0,39,39
29,4,247795,11,9,4,1,3,4,0,1,0,40,39
26,4,157896,11,9,4,9,1,4,0,1,0,40,39
37,4,150720,11,9,4,8,1,4,0,1,0,18,39
33,4,319983,11,9,4,1,1,4,0,1,0,40,39
38,4,127309,5,4,5,6,1,4,0,1,0,40,38
21,4,226945,8,11,4,8,3,4,0,3,0,38,39
19,4,49115,1,7,4,8,3,4,0,2,0,23,39
19,4,71618,11,9,4,3,3,4,0,2,0,22,39
23,4,219483,8,13,4,1,3,4,0,1,0,24,39
27,4,297795,11,9,4,6,3,4,0,2,0,39,39
36,4,133965,9,13,4,10,3,4,0,3,0,36,11
66,4,174472,11,9,4,1,1,4,0,1,0,38,39
18,4,140722,0,7,4,5,3,4,0,2,0,11,39
33,4,251340,11,9,4,3,1,4,0,1,0,40,39
24,4,147858,3,9,4,12,1,4,0,1,0,32,39
23,4,138024,8,11,4,8,1,4,0,1,0,28,39
31,4,401040,9,13,4,3,1,4,0,1,0,48,39
28,4,223069,7,6,4,4,1,4,0,1,0,39,30
20,4,124974,11,9,4,8,1,4,0,2,0,30,39
46,4,126254,11,9,5,4,1,4,0,1,0,40,39
37,4,261344,7,12,4,12,1,4,0,1,0,39,39
24,4,264482,11,9,4,8,1,4,0,1,0,31,39
27,4,183580,11,9,4,6,3,4,0,1,0,39,39
18,4,207838,1,7,4,8,3,4,0,3,0,19,39
27,4,290867,11,9,4,7,1,4,0,1,0,44,39
19,4,196358,10,8,4,5,3,4,0,2,0,27,39
19,4,185126,4,4,4,8,3,4,0,4,0,43,39
18,4,254416,0,6,4,12,3,4,0,4,1,25,39
23,4,214190,9,13,4,12,3,4,0,2,0,39,39
20,4,181584,0,5,4,12,2,4,0,5,0,11,39
20,4,176123,11,9,4,1,1,4,0,1,0,39,39
23,4,169513,9,13,4,12,1,4,0,1,0,40,39
26,4,277138,11,9,4,8,1,4,0,1,0,36,39
37,4,212234,11,9,4,1,1,4,0,0,0,40,39
21,4,488104,11,9,4,1,1,4,0,1,0,34,39
18,4,54258,1,7,4,8,3,4,0,3,0,13,39
18,4,226959,1,7,4,4,3,4,0,1,0,18,39
22,4,234706,7,12,4,7,3,4,0,3,0,19,39
31,4,206308,11,9,4,8,1,4,0,1,0,36,39
55,4,254226,11,9,4,1,1,4,0,1,0,39,39
27,7,116212,8,13,4,10,1,4,0,1,0,35,39
24,4,134168,0,5,4,7,1,4,0,4,0,43,39
26,4,182223,11,9,4,4,1,4,0,1,0,50,39
19,4,265342,11,9,4,1,3,4,0,1,0,41,39
36,4,170426,9,13,4,10,1,4,0,1,0,43,39
21,4,190973,11,9,4,12,1,4,0,2,0,28,39
21,4,441770,11,9,4,1,3,4,0,1,0,41,39
50,4,139893,11,9,5,4,1,4,0,1,0,41,39
20,4,131987,11,9,4,12,1,4,0,2,0,30,39
32,4,133334,2,9,4,8,1,4,0,1,0,34,39
21,4,312154,11,9,4,1,1,4,0,1,0,38,39
18,4,135400,2,8,4,12,3,4,0,3,0,21,39
36,4,326583,11,9,4,1,1,4,0,1,0,39,39
51,4,261604,11,9,4,3,1,4,0,1,0,37,39
24,4,165000,11,9,4,4,3,4,0,1,0,43,39
40,4,186837,11,9,4,9,1,4,0,1,0,18,39
19,4,216924,11,9,4,12,3,4,0,2,0,23,39
22,4,183061,11,9,4,1,3,4,0,1,0,41,39
25,4,127926,11,9,4,6,1,4,0,1,0,36,39
19,4,53638,11,9,4,10,3,4,0,2,0,21,39
23,4,214752,11,9,4,8,2,4,0,1,0,37,39
31,4,336415,11,9,4,1,1,4,0,1,0,48,39
35,4,342731,11,9,4,9,1,4,0,1,0,36,39
40,5,139114,9,13,4,4,2,4,0,1,0,40,39
31,4,259625,7,11,4,13,3,4,0,2,0,39,39
30,4,267940,9,13,4,12,1,4,0,1,0,41,39
29,4,196898,9,13,4,10,3,4,0,2,0,40,39
34,4,121308,11,9,5,2,1,4,0,1,0,38,39
29,4,168000,7,12,4,10,3,4,0,2,0,40,39
39,4,162125,11,9,4,10,1,4,0,1,0,48,39
20,4,188429,11,9,4,4,3,4,0,2,0,41,39
19,4,270926,11,9,4,1,3,4,0,1,0,40,39
25,4,196402,9,13,4,10,1,4,0,1,0,41,39
19,4,96090,11,9,4,11,3,4,0,2,0,11,39
21,4,158984,11,9,4,8,1,4,0,1,0,44,39
27,4,166692,11,9,4,1,1,4,0,1,0,53,39
23,4,208794,9,13,4,12,1,4,0,1,0,41,39
39,4,149957,11,9,4,7,1,4,0,1,0,39,39
37,4,187958,11,9,4,8,1,4,0,1,0,38,39
40,4,160080,8,13,4,1,1,4,0,1,0,42,39
42,4,177475,11,9,4,8,2,4,0,1,0,21,39
19,4,167392,11,9,4,9,3,4,0,3,0,39,39
19,4,232188,11,9,4,8,3,4,0,2,0,14,39
21,4,168596,11,9,4,3,3,4,0,1,0,41,39
20,4,217483,11,9,4,12,3,4,0,2,0,38,39
24,4,194058,11,9,4,1,1,4,0,0,0,34,39
28,4,161084,11,9,4,8,2,4,0,1,0,38,39
19,4,257500,11,9,4,8,3,4,0,2,0,20,39
29,4,214768,11,9,4,6,1,4,0,1,0,39,39
22,4,262423,9,11,4,9,3,4,0,2,0,29,39
32,4,183931,1,7,4,4,1,4,0,1,0,40,39
19,4,200854,0,6,4,8,3,4,0,9,0,46,39
20,4,155470,11,9,4,8,3,4,0,2,0,40,39
19,4,208572,11,9,4,12,3,4,0,2,0,29,39
26,4,220142,11,9,4,8,1,4,0,1,0,39,39
21,4,227667,11,9,4,1,3,4,0,1,0,41,39
19,4,294153,11,9,4,12,3,4,0,2,0,23,39
29,4,348933,11,9,4,8,1,4,0,1,0,32,39
32,4,197366,11,9,4,1,3,4,0,1,0,42,39
24,4,190061,9,13,4,10,1,4,0,1,0,41,39
25,4,208900,11,9,4,7,2,4,0,1,0,38,39
18,4,76601,1,7,4,8,3,4,0,3,0,17,39
28,4,200927,11,9,4,12,1,4,0,1,0,38,39
33,4,158095,11,9,4,7,2,4,0,5,0,48,1
23,4,178197,11,9,4,1,3,4,0,1,0,41,39
19,4,182455,11,9,4,7,3,4,0,3,0,39,39
26,4,360602,11,9,4,1,1,4,0,1,0,41,39
21,4,278531,9,10,4,9,3,4,0,2,0,26,39
18,4,177374,1,7,4,12,3,4,0,3,1,14,39
23,4,229977,7,12,4,7,3,4,0,2,0,40,39
20,4,170598,11,9,4,6,1,4,0,1,0,37,39
25,4,203918,11,9,4,1,1,4,0,0,0,41,39
